plant_id,variety_name,zone_id,measurement_date,week_number,height_cm,girth_mm,weekly_growth_cm,leaf_count,disease_detected,stress_indicators,health_score
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-10-31,10,18.2,2.2,1.05,20,,water_stress,84.4
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-11-07,11,19.1,2.3,0.92,23,,none,84.5
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-11-14,12,20.0,2.4,0.88,24,,none,88.5
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-11-21,13,20.7,2.4,0.72,21,,none,86.3
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-11-28,14,21.9,2.6,1.24,25,,none,90.0
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-12-05,15,22.9,2.6,1.01,26,,none,94.2
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-12-12,16,23.5,2.6,0.56,27,,none,79.7
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-12-19,17,24.4,2.7,0.87,31,,none,86.8
WN-2024-0468,Kashmiri Walnut,ZONE-B,2024-12-26,18,24.5,2.8,0.11,29,,none,85.6
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-01-02,19,25.1,2.8,0.68,28,,none,93.2
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-01-09,20,26.1,2.9,0.98,28,,none,97.5
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-01-16,21,26.6,3.0,0.52,30,,none,86.1
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-01-23,22,27.2,3.1,0.6,38,,water_stress,82.9
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-01-30,23,28.7,3.2,1.43,34,,none,86.8
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-02-06,24,29.6,3.3,0.92,34,,none,90.7
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-02-13,25,30.9,3.4,1.34,34,,none,85.9
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-02-20,26,32.3,3.4,1.36,37,,none,85.7
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-02-27,27,33.6,3.5,1.29,39,,none,96.5
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-03-06,28,34.2,3.5,0.6,37,,none,88.6
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-03-13,29,35.7,3.7,1.5,41,,none,90.1
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-03-20,30,37.4,3.9,1.75,42,,none,92.5
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-03-27,31,38.4,4.0,0.94,49,,none,87.3
WN-2024-0468,Kashmiri Walnut,ZONE-B,2025-04-03,32,39.1,4.1,0.68,45,,water_stress,81.9
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-08-02,1,5.0,2.5,1.64,6,,none,89.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-08-09,2,7.5,2.7,2.56,8,,none,84.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-08-16,3,9.7,2.9,2.14,11,,none,91.1
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-08-23,4,12.0,3.1,2.3,16,,none,95.3
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-08-30,5,13.5,3.2,1.52,19,,none,84.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-09-06,6,15.7,3.4,2.2,18,,none,87.4
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-09-13,7,17.5,3.5,1.85,21,,none,91.3
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-09-20,8,18.2,3.5,0.63,21,,water_stress,91.9
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-09-27,9,19.9,3.7,1.71,21,,none,86.9
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-10-04,10,21.1,3.7,1.19,26,,none,94.7
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-10-11,11,22.5,3.8,1.41,25,,none,98.7
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-10-18,12,23.7,4.0,1.26,30,,none,97.6
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-10-25,13,25.5,4.1,1.75,34,,none,89.7
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-11-01,14,26.5,4.3,0.96,30,,water_stress,89.4
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-11-08,15,27.4,4.3,0.95,31,,none,97.9
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-11-15,16,28.6,4.5,1.22,37,,none,85.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-11-22,17,29.9,4.6,1.29,38,,none,90.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-11-29,18,30.9,4.7,0.97,40,,none,84.9
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-12-06,19,32.0,4.8,1.12,39,,none,81.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-12-13,20,33.4,4.9,1.37,42,Crown Rot,none,91.6
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-12-20,21,33.9,4.9,0.5,40,,none,89.7
WN-2024-0469,Kashmiri Walnut,ZONE-B,2024-12-27,22,34.5,4.9,0.57,41,,none,92.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-01-03,23,35.0,4.9,0.5,45,,none,93.8
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-01-10,24,36.1,5.1,1.12,44,,none,90.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-01-17,25,36.8,5.1,0.74,44,,water_stress,88.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-01-24,26,38.3,5.4,1.53,48,,none,100.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-01-31,27,39.1,5.5,0.73,47,,none,90.1
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-02-07,28,40.2,5.6,1.12,45,,none,95.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-02-14,29,41.4,5.7,1.18,49,,none,84.9
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-02-21,30,43.2,5.8,1.81,52,,none,88.3
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-02-28,31,44.6,5.9,1.38,55,,none,80.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-03-07,32,46.1,6.0,1.56,56,,none,97.3
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-03-14,33,47.6,6.1,1.44,56,,none,98.0
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-03-21,34,48.7,6.2,1.12,62,,none,87.5
WN-2024-0469,Kashmiri Walnut,ZONE-B,2025-03-28,35,50.1,6.4,1.4,60,,water_stress,86.0
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-06-18,1,6.8,1.7,2.67,9,,none,87.9
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-06-25,2,9.8,1.9,2.95,10,,none,83.5
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-07-02,3,13.0,2.3,3.17,14,,none,87.2
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-07-09,4,15.9,2.5,2.93,18,,none,86.5
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-07-16,5,18.5,2.7,2.56,22,,none,86.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-07-23,6,20.9,2.9,2.47,30,,none,96.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-07-30,7,23.1,3.2,2.16,26,,none,97.2
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-08-06,8,25.5,3.4,2.44,31,,none,87.4
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-08-13,9,27.6,3.6,2.11,33,,none,85.0
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-08-20,10,29.8,3.7,2.15,37,,none,91.5
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-08-27,11,31.9,3.8,2.13,35,,none,84.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-09-03,12,33.4,4.0,1.5,40,,none,91.5
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-09-10,13,34.8,4.0,1.39,39,,none,91.6
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-09-17,14,35.7,4.1,0.91,40,,water_stress,82.8
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-09-24,15,37.5,4.2,1.76,45,,none,92.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-10-01,16,39.8,4.3,2.34,46,,none,91.6
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-10-08,17,40.8,4.4,0.99,51,,none,89.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-10-15,18,42.4,4.6,1.58,54,,none,95.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-10-22,19,43.5,4.7,1.11,52,,none,89.6
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-10-29,20,44.1,4.8,0.62,52,,water_stress,82.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-11-05,21,45.4,4.8,1.27,54,,none,82.9
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-11-12,22,46.6,4.9,1.19,55,,none,86.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-11-19,23,47.1,4.9,0.51,58,,none,93.8
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-11-26,24,48.0,5.0,0.96,54,,none,85.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-12-03,25,48.7,5.1,0.7,56,,none,98.0
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-12-10,26,49.1,5.1,0.38,57,Anthracnose,none,89.2
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-12-17,27,50.1,5.3,0.99,59,,none,89.3
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-12-24,28,50.9,5.3,0.74,60,,none,89.5
WN-2024-0470,Kashmiri Walnut,ZONE-D,2024-12-31,29,52.0,5.3,1.11,65,,none,94.2
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-01-07,30,53.0,5.4,1.02,62,,water_stress,90.5
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-01-14,31,53.5,5.4,0.49,60,,none,82.0
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-01-21,32,54.0,5.4,0.51,63,,none,92.1
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-01-28,33,55.0,5.4,1.01,64,,water_stress,87.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-02-04,34,56.5,5.5,1.55,66,,none,90.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-02-11,35,57.5,5.6,0.92,66,,none,85.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-02-18,36,58.6,5.8,1.13,68,,none,88.8
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-02-25,37,60.2,5.9,1.59,75,,none,82.2
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-03-04,38,61.3,6.0,1.14,70,,none,94.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-03-11,39,62.9,6.2,1.54,75,,none,91.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-03-18,40,64.6,6.4,1.78,78,,none,91.7
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-03-25,41,66.7,6.5,2.04,79,,none,93.2
WN-2024-0470,Kashmiri Walnut,ZONE-D,2025-04-01,42,68.3,6.7,1.57,80,,none,89.1
WN-2024-0471,Chandler,ZONE-F,2024-09-15,1,4.0,1.9,2.0,5,,none,88.0
WN-2024-0471,Chandler,ZONE-F,2024-09-22,2,5.6,2.0,1.59,3,,none,89.8
WN-2024-0471,Chandler,ZONE-F,2024-09-29,3,7.3,2.2,1.75,13,,none,82.0
WN-2024-0471,Chandler,ZONE-F,2024-10-06,4,9.1,2.4,1.79,11,,none,85.2
WN-2024-0471,Chandler,ZONE-F,2024-10-13,5,10.8,2.7,1.64,11,,none,86.1
WN-2024-0471,Chandler,ZONE-F,2024-10-20,6,11.3,2.7,0.49,18,,water_stress,87.8
WN-2024-0471,Chandler,ZONE-F,2024-10-27,7,12.7,2.8,1.38,14,,none,89.7
WN-2024-0471,Chandler,ZONE-F,2024-11-03,8,13.7,2.9,1.06,19,,none,82.5
WN-2024-0471,Chandler,ZONE-F,2024-11-10,9,15.0,2.9,1.3,19,,none,100.0
WN-2024-0471,Chandler,ZONE-F,2024-11-17,10,15.9,3.0,0.92,19,,water_stress,87.1
WN-2024-0471,Chandler,ZONE-F,2024-11-24,11,16.9,3.1,0.99,18,,none,87.7
WN-2024-0471,Chandler,ZONE-F,2024-12-01,12,17.8,3.2,0.87,22,,none,90.7
WN-2024-0471,Chandler,ZONE-F,2024-12-08,13,18.8,3.2,0.98,22,,none,92.5
WN-2024-0471,Chandler,ZONE-F,2024-12-15,14,19.6,3.3,0.8,23,,none,91.0
WN-2024-0471,Chandler,ZONE-F,2024-12-22,15,20.1,3.3,0.49,24,,water_stress,82.6
WN-2024-0471,Chandler,ZONE-F,2024-12-29,16,21.2,3.3,1.18,25,,none,84.8
WN-2024-0471,Chandler,ZONE-F,2025-01-05,17,22.6,3.5,1.39,24,,none,91.2
WN-2024-0471,Chandler,ZONE-F,2025-01-12,18,23.5,3.6,0.87,24,,none,93.3
WN-2024-0471,Chandler,ZONE-F,2025-01-19,19,24.3,3.7,0.77,26,,none,85.1
WN-2024-0471,Chandler,ZONE-F,2025-01-26,20,25.6,3.8,1.31,32,,none,88.0
WN-2024-0471,Chandler,ZONE-F,2025-02-02,21,26.7,3.9,1.11,30,,none,88.0
WN-2024-0471,Chandler,ZONE-F,2025-02-09,22,28.2,4.1,1.56,34,,none,90.0
WN-2024-0471,Chandler,ZONE-F,2025-02-16,23,30.0,4.2,1.8,34,,none,93.2
WN-2024-0471,Chandler,ZONE-F,2025-02-23,24,32.2,4.5,2.17,40,,none,92.3
WN-2024-0471,Chandler,ZONE-F,2025-03-02,25,33.9,4.6,1.71,39,,none,82.3
WN-2024-0471,Chandler,ZONE-F,2025-03-09,26,35.0,4.8,1.04,41,,water_stress,83.1
WN-2024-0471,Chandler,ZONE-F,2025-03-16,27,37.2,5.0,2.26,46,,none,91.4
WN-2024-0471,Chandler,ZONE-F,2025-03-23,28,39.1,5.1,1.84,50,,none,92.9
WN-2024-0471,Chandler,ZONE-F,2025-03-30,29,41.2,5.2,2.13,51,,none,89.6
WN-2024-0472,Pusa Kanchan,ZONE-A,2024-12-04,1,5.4,2.4,0.94,3,,none,86.8
WN-2024-0472,Pusa Kanchan,ZONE-A,2024-12-11,2,6.6,2.4,1.21,10,,none,100.0
WN-2024-0472,Pusa Kanchan,ZONE-A,2024-12-18,3,7.6,2.5,1.03,13,,none,85.7
WN-2024-0472,Pusa Kanchan,ZONE-A,2024-12-25,4,8.2,2.7,0.53,9,,none,99.0
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-01-01,5,9.7,3.0,1.53,11,,none,94.8
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-01-08,6,10.4,3.0,0.66,11,,none,92.4
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-01-15,7,11.2,3.2,0.83,11,,none,83.5
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-01-22,8,12.2,3.2,1.05,14,,none,90.4
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-01-29,9,13.4,3.4,1.13,17,,none,92.6
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-02-05,10,14.3,3.5,0.95,20,,none,90.8
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-02-12,11,15.2,3.6,0.92,21,,none,85.1
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-02-19,12,15.7,3.6,0.44,20,,water_stress,83.4
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-02-26,13,17.3,3.7,1.59,21,,none,92.7
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-03-05,14,19.0,3.8,1.74,22,,none,92.5
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-03-12,15,20.0,3.8,0.96,25,,water_stress,82.2
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-03-19,16,21.1,3.9,1.15,24,,none,96.9
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-03-26,17,22.8,4.0,1.73,24,,none,84.4
WN-2024-0472,Pusa Kanchan,ZONE-A,2025-04-02,18,25.0,4.2,2.16,35,,none,95.2
WN-2024-0473,Chandler,ZONE-D,2024-08-21,1,6.7,2.1,2.45,7,,none,92.9
WN-2024-0473,Chandler,ZONE-D,2024-08-28,2,8.9,2.3,2.17,11,,none,84.6
WN-2024-0473,Chandler,ZONE-D,2024-09-04,3,10.7,2.3,1.8,14,,none,80.7
WN-2024-0473,Chandler,ZONE-D,2024-09-11,4,12.9,2.5,2.23,17,,none,86.7
WN-2024-0473,Chandler,ZONE-D,2024-09-18,5,13.8,2.6,0.82,15,,water_stress,81.1
WN-2024-0473,Chandler,ZONE-D,2024-09-25,6,15.4,2.7,1.61,17,,none,81.8
WN-2024-0473,Chandler,ZONE-D,2024-10-02,7,16.9,2.8,1.49,21,,none,86.1
WN-2024-0473,Chandler,ZONE-D,2024-10-09,8,18.2,2.9,1.29,19,,none,88.8
WN-2024-0473,Chandler,ZONE-D,2024-10-16,9,19.3,3.0,1.16,25,,none,82.5
WN-2024-0473,Chandler,ZONE-D,2024-10-23,10,20.6,3.1,1.27,22,,none,90.4
WN-2024-0473,Chandler,ZONE-D,2024-10-30,11,22.0,3.2,1.37,26,,none,90.6
WN-2024-0473,Chandler,ZONE-D,2024-11-06,12,23.6,3.3,1.63,29,,none,82.5
WN-2024-0473,Chandler,ZONE-D,2024-11-13,13,24.4,3.4,0.8,28,,water_stress,92.3
WN-2024-0473,Chandler,ZONE-D,2024-11-20,14,25.5,3.5,1.07,29,,none,90.3
WN-2024-0473,Chandler,ZONE-D,2024-11-27,15,25.8,3.6,0.35,32,,water_stress,78.9
WN-2024-0473,Chandler,ZONE-D,2024-12-04,16,26.3,3.6,0.52,28,,none,93.8
WN-2024-0473,Chandler,ZONE-D,2024-12-11,17,27.2,3.8,0.89,32,,none,94.6
WN-2024-0473,Chandler,ZONE-D,2024-12-18,18,28.6,3.9,1.33,34,,none,88.0
WN-2024-0473,Chandler,ZONE-D,2024-12-25,19,29.8,4.0,1.21,35,,none,87.8
WN-2024-0473,Chandler,ZONE-D,2025-01-01,20,30.5,4.1,0.77,35,,water_stress,88.2
WN-2024-0473,Chandler,ZONE-D,2025-01-08,21,31.9,4.1,1.35,35,,none,90.4
WN-2024-0473,Chandler,ZONE-D,2025-01-15,22,33.3,4.2,1.44,40,,none,86.2
WN-2024-0473,Chandler,ZONE-D,2025-01-22,23,35.0,4.3,1.63,45,,none,99.6
WN-2024-0473,Chandler,ZONE-D,2025-01-29,24,35.6,4.4,0.65,45,,water_stress,80.6
WN-2024-0473,Chandler,ZONE-D,2025-02-05,25,36.7,4.5,1.12,41,,none,73.2
WN-2024-0473,Chandler,ZONE-D,2025-02-12,26,38.0,4.6,1.29,48,Anthracnose,none,92.6
WN-2024-0473,Chandler,ZONE-D,2025-02-19,27,39.4,4.6,1.38,45,,none,94.1
WN-2024-0473,Chandler,ZONE-D,2025-02-26,28,40.5,4.8,1.1,44,,none,90.4
WN-2024-0473,Chandler,ZONE-D,2025-03-05,29,41.9,4.9,1.38,50,Anthracnose,none,96.5
WN-2024-0473,Chandler,ZONE-D,2025-03-12,30,42.9,5.0,1.01,52,,water_stress,82.1
WN-2024-0473,Chandler,ZONE-D,2025-03-19,31,45.1,5.2,2.18,56,,none,90.9
WN-2024-0473,Chandler,ZONE-D,2025-03-26,32,47.3,5.5,2.19,54,,none,83.8
WN-2024-0473,Chandler,ZONE-D,2025-04-02,33,49.8,5.7,2.56,57,,none,92.8
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-07-21,1,4.5,1.4,1.94,3,,none,87.3
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-07-28,2,7.2,1.5,2.68,8,,none,96.7
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-08-04,3,9.7,1.6,2.53,11,Crown Rot,none,97.8
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-08-11,4,11.8,1.7,2.1,13,,none,89.7
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-08-18,5,14.1,1.8,2.29,16,,none,96.5
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-08-25,6,16.2,2.0,2.14,19,,none,86.7
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-09-01,7,17.5,2.1,1.29,20,,water_stress,85.7
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-09-08,8,19.4,2.2,1.88,26,,none,88.4
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-09-15,9,21.5,2.4,2.15,25,,none,94.3
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-09-22,10,23.1,2.6,1.61,29,,none,90.6
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-09-29,11,24.9,2.7,1.74,29,,none,84.1
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-10-06,12,25.8,2.8,0.92,30,,none,78.8
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-10-13,13,27.5,3.0,1.66,30,,none,95.2
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-10-20,14,28.8,3.2,1.31,36,,none,91.0
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-10-27,15,29.7,3.2,0.93,36,,none,87.6
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-11-03,16,30.4,3.3,0.67,35,,none,92.0
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-11-10,17,30.7,3.3,0.36,37,,water_stress,99.0
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-11-17,18,32.0,3.4,1.23,36,,none,85.2
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-11-24,19,33.6,3.6,1.67,40,,none,82.0
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-12-01,20,34.1,3.7,0.49,41,,none,89.4
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-12-08,21,34.8,3.8,0.71,43,,none,86.6
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-12-15,22,35.4,3.8,0.61,41,,none,92.4
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-12-22,23,35.9,3.8,0.42,43,,none,90.5
WN-2024-0474,Kashmiri Walnut,ZONE-A,2024-12-29,24,36.3,3.9,0.39,44,,water_stress,93.1
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-01-05,25,36.7,4.0,0.41,48,,none,82.3
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-01-12,26,37.3,4.0,0.61,43,,none,81.2
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-01-19,27,38.0,4.0,0.72,44,,none,80.5
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-01-26,28,38.9,4.1,0.95,47,,water_stress,92.0
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-02-02,29,39.3,4.1,0.33,45,,none,93.8
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-02-09,30,40.6,4.2,1.33,51,,none,92.9
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-02-16,31,42.2,4.4,1.55,50,,none,90.5
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-02-23,32,43.3,4.5,1.13,53,,none,92.7
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-03-02,33,44.5,4.7,1.21,53,,none,88.5
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-03-09,34,46.3,4.9,1.77,56,,none,83.6
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-03-16,35,47.6,4.9,1.29,56,,none,93.8
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-03-23,36,48.9,5.0,1.39,58,,none,89.9
WN-2024-0474,Kashmiri Walnut,ZONE-A,2025-03-30,37,50.6,5.1,1.7,63,,none,95.0
WN-2024-0475,Chandler,ZONE-D,2024-06-18,1,6.0,1.7,2.08,4,,water_stress,99.2
WN-2024-0475,Chandler,ZONE-D,2024-06-25,2,8.9,1.8,2.94,11,,none,88.7
WN-2024-0475,Chandler,ZONE-D,2024-07-02,3,11.8,2.0,2.86,15,,none,85.1
WN-2024-0475,Chandler,ZONE-D,2024-07-09,4,14.7,2.3,2.89,18,,none,83.9
WN-2024-0475,Chandler,ZONE-D,2024-07-16,5,17.7,2.5,3.03,25,,none,81.4
WN-2024-0475,Chandler,ZONE-D,2024-07-23,6,20.7,2.6,2.98,25,,none,96.3
WN-2024-0475,Chandler,ZONE-D,2024-07-30,7,23.4,2.8,2.76,26,,none,95.9
WN-2024-0475,Chandler,ZONE-D,2024-08-06,8,26.5,3.1,3.06,31,,none,81.2
WN-2024-0475,Chandler,ZONE-D,2024-08-13,9,28.8,3.3,2.31,36,,none,84.1
WN-2024-0475,Chandler,ZONE-D,2024-08-20,10,31.8,3.6,2.96,37,,none,89.9
WN-2024-0475,Chandler,ZONE-D,2024-08-27,11,33.8,3.7,2.06,41,,none,97.1
WN-2024-0475,Chandler,ZONE-D,2024-09-03,12,36.1,4.0,2.32,46,Anthracnose,water_stress,90.5
WN-2024-0475,Chandler,ZONE-D,2024-09-10,13,38.1,4.1,1.96,44,,none,96.1
WN-2024-0475,Chandler,ZONE-D,2024-09-17,14,40.0,4.3,1.86,49,,none,84.2
WN-2024-0475,Chandler,ZONE-D,2024-09-24,15,41.9,4.5,1.9,52,,none,87.7
WN-2024-0475,Chandler,ZONE-D,2024-10-01,16,43.6,4.7,1.71,50,,none,89.5
WN-2024-0475,Chandler,ZONE-D,2024-10-08,17,45.0,4.8,1.39,56,,none,97.0
WN-2024-0475,Chandler,ZONE-D,2024-10-15,18,46.1,4.8,1.13,52,,water_stress,80.1
WN-2024-0475,Chandler,ZONE-D,2024-10-22,19,47.9,5.0,1.85,57,Root Rot,none,97.0
WN-2024-0475,Chandler,ZONE-D,2024-10-29,20,48.8,5.0,0.84,60,,water_stress,78.8
WN-2024-0475,Chandler,ZONE-D,2024-11-05,21,50.0,5.2,1.19,61,,none,86.3
WN-2024-0475,Chandler,ZONE-D,2024-11-12,22,51.4,5.2,1.43,59,,none,96.2
WN-2024-0475,Chandler,ZONE-D,2024-11-19,23,52.7,5.3,1.29,61,,none,94.0
WN-2024-0475,Chandler,ZONE-D,2024-11-26,24,53.6,5.3,0.95,62,,none,91.5
WN-2024-0475,Chandler,ZONE-D,2024-12-03,25,55.1,5.4,1.42,63,Root Rot,none,91.3
WN-2024-0475,Chandler,ZONE-D,2024-12-10,26,56.0,5.6,0.93,70,,none,82.2
WN-2024-0475,Chandler,ZONE-D,2024-12-17,27,57.0,5.7,1.01,66,,none,92.4
WN-2024-0475,Chandler,ZONE-D,2024-12-24,28,57.8,5.8,0.8,69,,none,90.4
WN-2024-0475,Chandler,ZONE-D,2024-12-31,29,58.5,5.8,0.67,69,,none,86.1
WN-2024-0475,Chandler,ZONE-D,2025-01-07,30,59.7,6.0,1.22,73,,none,92.2
WN-2024-0475,Chandler,ZONE-D,2025-01-14,31,60.8,6.1,1.09,72,,none,90.7
WN-2024-0475,Chandler,ZONE-D,2025-01-21,32,62.3,6.2,1.47,73,,none,95.1
WN-2024-0475,Chandler,ZONE-D,2025-01-28,33,62.9,6.3,0.66,77,,water_stress,81.7
WN-2024-0475,Chandler,ZONE-D,2025-02-04,34,62.9,6.3,0.0,75,,water_stress,92.2
WN-2024-0475,Chandler,ZONE-D,2025-02-11,35,64.1,6.4,1.14,76,,none,89.9
